"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Djibouti","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Djibouti","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Djibouti","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Djibouti","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Djibouti","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Djibouti","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Djibouti","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Djibouti","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Djibouti","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Djibouti","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Djibouti","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Djibouti","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Djibouti","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Djibouti","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Djibouti","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.26",""
"Djibouti","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Djibouti","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.35",""
"Djibouti","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.37",""
"Djibouti","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.33",""
"Djibouti","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.28",""
"Djibouti","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Djibouti","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Djibouti","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Djibouti","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Djibouti","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Djibouti","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Djibouti","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Djibouti","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Djibouti","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Djibouti","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Djibouti","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Djibouti","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Djibouti","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Djibouti","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Djibouti","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.25",""
"Djibouti","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Djibouti","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.4",""
"Djibouti","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.46",""
"Djibouti","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.54",""
"Djibouti","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"Djibouti","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.58",""
"Djibouti","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.53",""
"Djibouti","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.48",""
"Djibouti","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.44",""
"Djibouti","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.38",""
"Djibouti","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.3",""
"Djibouti","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.24",""
"Djibouti","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Djibouti","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Djibouti","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Dominican Republic","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Dominican Republic","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Dominican Republic","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Dominican Republic","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Dominican Republic","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Dominican Republic","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Dominican Republic","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Dominican Republic","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Dominican Republic","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Dominican Republic","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Dominican Republic","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Dominican Republic","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Dominican Republic","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Dominican Republic","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Dominican Republic","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Dominican Republic","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Dominican Republic","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0",""
"Dominican Republic","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0",""
"Dominican Republic","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0",""
"Dominican Republic","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Dominican Republic","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Dominican Republic","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Dominican Republic","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Dominican Republic","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Dominican Republic","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Dominican Republic","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Dominican Republic","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Dominican Republic","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Dominican Republic","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Dominican Republic","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Dominican Republic","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Dominican Republic","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Dominican Republic","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Dominican Republic","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Dominican Republic","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Dominican Republic","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Dominican Republic","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Dominican Republic","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Dominican Republic","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Dominican Republic","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Dominican Republic","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Dominican Republic","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Dominican Republic","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Dominican Republic","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Dominican Republic","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Dominican Republic","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Dominican Republic","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Dominican Republic","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Dominican Republic","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Dominican Republic","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Dominican Republic","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Dominican Republic","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.21",""
"Dominican Republic","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Dominican Republic","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Dominican Republic","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Dominican Republic","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.21",""
"Dominican Republic","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Eritrea","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Eritrea","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Eritrea","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Eritrea","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Eritrea","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Eritrea","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Eritrea","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.25",""
"Eritrea","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Eritrea","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.37",""
"Eritrea","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.4",""
"Eritrea","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.44",""
"Eritrea","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.44",""
"Eritrea","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.4",""
"Eritrea","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.37",""
"Eritrea","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.33",""
"Eritrea","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0",""
"Eritrea","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Eritrea","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Eritrea","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Eritrea","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Eritrea","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Eritrea","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.22",""
"Eritrea","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.26",""
"Eritrea","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.25",""
"Eritrea","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Eritrea","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Eritrea","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Eritrea","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Eritrea","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Eritrea","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Eritrea","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Eritrea","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Eritrea","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Eritrea","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Eritrea","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Eritrea","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Eritrea","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Eritrea","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.21",""
"Eritrea","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Eritrea","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.28",""
"Eritrea","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.35",""
"Eritrea","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.44",""
"Eritrea","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.51",""
"Eritrea","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"Eritrea","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.61",""
"Eritrea","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.62",""
"Eritrea","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.6",""
"Eritrea","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.58",""
"Eritrea","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.54",""
"Ethiopia","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ethiopia","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Ethiopia","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ethiopia","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ethiopia","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ethiopia","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
